fileID,windowSize,mean,median,min,max,sum,stdev,meanFFT,medianFFT,minFFT,maxFFT,sumFFT,stdevFFT,label
0.0,300.0,0.09457656860351563,-1.52587890625e-05,-0.7255096435546875,0.996063232421875,28.372970581054688,0.31472226735136394,1.5258789062500373e-05,0.10811085512035923,1326.2357193162377,805.0254595933948,1.3732910156250833,168.69203129979684,0
0.0,300.0,-0.0919720458984375,0.101959228515625,-0.76080322265625,0.2509765625,-27.59161376953125,0.35682802497894794,0.532069806009531,0.5997803942970779,4400.650799205241,219.19280054456965,47886.28254085777,364.8742477199934,0
0.0,300.0,-0.009718475341796875,-0.015716552734375,-0.062774658203125,0.0941162109375,-2.9155426025390625,0.036180585024871655,0.008857861161231995,0.0013334310068830123,8.50038866722025,44.76063579609311,797.2075045108795,3.7002562302104627,0
0.0,300.0,0.0043475850423177085,-3.0517578125e-05,-0.015716552734375,0.039215087890625,1.3042755126953125,0.013180520832213376,0.0009842067956924434,0.0003500469113923888,0.02698784090881759,1.7011346130166203,88.57861161232002,0.3654490471005264,0
0.0,300.0,0.0011484781901041667,-1.52587890625e-05,-0.015716552734375,0.01568603515625,0.34454345703125,0.00535866134653661,9.313225746155013e-10,1.1951507890405317e-05,0.298265315983442,0.38794335934307717,8.381903171539205e-05,0.04238734071331984,0
0.0,300.0,-0.0009047444661458334,-3.0517578125e-05,-0.0235595703125,0.01568603515625,-0.27142333984375,0.006987035933144157,6.151292473077771e-05,6.932317773755545e-06,0.0736706294119358,0.6613507307887283,5.536163225769997,0.07774788621291041,0
0.0,300.0,-0.0002783203125,-3.0517578125e-05,-0.015716552734375,0.01568603515625,-0.08349609375,0.006263914783599038,4.8148248609680906e-37,0.0004200109235231902,0.09557153823074593,0.7525279636041878,6.162975822039155e-31,0.06660332776852516,0
0.0,300.0,0.0019745890299479167,0.0,-0.00787353515625,0.023529052734375,0.592376708984375,0.0073181093046719,1.5378231182694442e-05,1.048511648097926e-05,0.3997397892196082,0.8311473931812094,1.3840408064424992,0.08534736412837403,0
0.0,300.0,-0.0021121724446614585,-3.0517578125e-05,-0.015716552734375,0.01568603515625,-0.6336517333984375,0.005452913313554906,9.313225746154221e-10,3.249740692260156e-05,0.4015145192388445,0.6353597418765304,8.381903171539307e-05,0.05867254811719309,0
0.0,300.0,0.002370452880859375,0.0,-0.015716552734375,0.01568603515625,0.7111358642578125,0.005465808618961442,0.00024605169892311096,0.00021282487639179488,0.24359697743765135,0.5057142174337059,22.14465290307997,0.04023989832458564,0
0.0,300.0,-0.0034298197428385417,-3.0517578125e-05,-0.0235595703125,0.007843017578125,-1.0289459228515625,0.006983615164981742,6.199255585670471e-05,9.005400601742118e-06,1.0587297121528536,0.21900461779413755,5.579330027103432,0.1124094775621302,0
0.0,300.0,0.002119598388671875,0.0,-0.00787353515625,0.01568603515625,0.6358795166015625,0.006214002522726599,1.5258789062499993e-05,4.965163855720929e-05,0.06722268675882401,1.1552573011686464,1.373291015625,0.09739395464686876,0
0.0,300.0,-0.0011524454752604167,-2.288818359375e-05,-0.015716552734375,0.007843017578125,-0.345733642578125,0.004530582444475332,6.151292473077774e-05,7.172033418264353e-06,0.11953175161033869,0.2941254158412231,5.536163225769998,0.0292658807669709,0
0.0,300.0,-0.00018564860026041666,-1.52587890625e-05,-0.015716552734375,0.007843017578125,-0.055694580078125,0.0035232784274290196,1.3374513502689138e-38,1.094878489754409e-05,0.11455460153262884,0.024320968055080824,1.9721522630525295e-31,0.01448901723694513,0
0.0,300.0,0.0004567972819010417,0.0,-0.015716552734375,0.01568603515625,0.1370391845703125,0.00515901729143052,9.313225746155037e-10,2.9190019477203992e-05,0.07358345786428823,0.04263324833578307,8.381903171539713e-05,0.03959479094206146,0
0.0,300.0,-0.000773773193359375,-1.52587890625e-05,-0.015716552734375,0.01568603515625,-0.2321319580078125,0.006506138012318139,5.478200730701472e-37,0.00013066841587793128,0.053885245928540826,0.7054142362316933,1.3628361768970178e-30,0.06433604982109889,0
0.0,300.0,0.00045674641927083334,0.0,-0.00787353515625,0.01568603515625,0.13702392578125,0.003971941581861633,0.00024605169892311096,0.0002860906072213613,0.033953825888808555,0.1658382031325291,22.14465290307996,0.0163264490414278,0
0.0,300.0,-6.947835286458334e-05,-3.0517578125e-05,-0.015716552734375,0.023529052734375,-0.020843505859375,0.008940030962385197,9.313225746153881e-10,6.238331421658458e-05,1.7841503199358426,0.6074041444461037,8.381903171540425e-05,0.15458038323282286,0
0.0,300.0,-0.0005525716145833333,-3.0517578125e-05,-0.0235595703125,0.023529052734375,-0.165771484375,0.010090982038174368,6.199255585670471e-05,3.9795134060906935e-05,0.3557717985162485,0.46541070557092334,5.57933002710342,0.22928272297733301,0
0.0,300.0,0.0014499918619791667,0.0,-0.0235595703125,0.0313720703125,0.43499755859375,0.012098111974082955,6.710795895109303e-36,7.994371725050319e-05,0.8122578364402391,4.331631599846467,5.893345629824942e-31,0.35985463241468846,0
0.0,300.0,-0.00065521240234375,0.0,-0.0235595703125,0.023529052734375,-0.196563720703125,0.011059601432006624,6.151292473077774e-05,0.000193001645349336,3.513522617535443,0.7575054585090157,5.536163225769997,0.29293706092326344,0
0.0,300.0,-0.0004741923014322917,-3.0517578125e-05,-0.0235595703125,0.023529052734375,-0.1422576904296875,0.013503742194779875,0.0002470100298523903,0.00023882429303448058,6.014329797759298,0.7439170200952827,22.230902686715144,0.49357563070377614,0
0.0,300.0,0.0006778971354166667,0.0,-0.0235595703125,0.023529052734375,0.203369140625,0.011130348217014722,6.199255585670471e-05,0.00015720467579642973,0.16747037940383613,0.3366167364239435,5.579330027103432,0.3243901884807236,0
